,time1,object1,xloc1,yloc1,alt1,az1,time2,object2,xloc2,yloc2,alt2,az2,time_dif,pix_dif,ang_dist,pix_mid_x,pix_mid_y,ratio
5659,2019-01-26 13:13:45,Polaris,428.5,55.5,0.782706424503,0.015906806019399998,2019-01-26 13:12:20,Arcturus,261.5,312.5,0.21228090357529728,4.972977314673614,85.0,306.4930668057599,71.54989683889099,345.0,184.0,0.23344703221047333
5679,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 13:11:37,Arcturus,260.5,312.5,0.21442619799600002,4.97088593949,101.0,307.0390854598157,71.55002143464884,344.5,184.0,0.2330322907505308
5684,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 13:09:20,Arcturus,257.5,311.5,0.221269071903,4.96422461738,238.0,307.8587338374534,71.55105262890918,343.0,183.5,0.23241521114904432
5686,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 13:09:12,Arcturus,257.5,311.5,0.221669021439,4.9638357157,246.0,307.8587338374534,71.55111086627691,343.0,183.5,0.23241540031817073
5690,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 13:09:05,Arcturus,257.7777709960937,311.4444580078125,0.222019010062,4.963495433409999,253.0,307.6583251936718,71.55116164438377,343.1388854980469,183.47222900390625,0.23256696076513483
5694,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:38:25,Arcturus,222.5,293.5,0.31495199917800004,4.87400824093,2093.0,314.7697571241558,71.55867746768949,325.5,174.5,0.22733657172618507
5696,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:38:16,Arcturus,222.5,293.5,0.315410536138,4.87356902245,2102.0,314.7697571241558,71.55868556455854,325.5,174.5,0.22733659744933307
5698,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:38:05,Arcturus,222.5,293.5,0.315971014663,4.873032161969999,2113.0,314.7697571241558,71.5586950806005,325.5,174.5,0.22733662768108737
5701,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:37:28,Arcturus,221.5,292.5,0.317856617547,4.87122604797,2150.0,314.67125702866474,71.55872402229781,325.0,174.0,0.22740788179385327
5706,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:30:14,Arcturus,214.0,288.5,0.34001336310400004,4.85000053049,2584.0,316.7005683607151,71.55871051121889,321.25,172.0,0.22595068547434705
5710,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:27:56,Arcturus,211.22222900390625,286.4444580078125,0.34707275390500003,4.84323359779,2722.0,317.08827233682615,71.55856990975532,319.8611145019531,170.97222900390625,0.22567397205325343
5712,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:26:56,Arcturus,210.22222900390625,285.5555419921875,0.350144035769,4.840288417,2782.0,317.1288976305097,71.55848826925106,319.3611145019531,170.52777099609375,0.22564480501119336
5713,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:26:49,Arcturus,210.0952453613281,286.0952453613281,0.350502428294,4.83994468808,2789.0,317.6079407572008,71.55847793498567,319.29762268066406,170.79762268066406,0.22530443591676258
5715,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:26:24,Arcturus,209.22222900390625,285.5555419921875,0.351782530291,4.83871686887,2814.0,317.8180190837745,71.55843964606214,318.8611145019531,170.52777099609375,0.2251553887735983
5717,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:25:40,Arcturus,208.5,285.5,0.354035993577,4.83655507642,2858.0,318.27660925679095,71.55836701748176,318.5,170.5,0.224830744504216
5720,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:25:26,Arcturus,208.3333282470703,285.0,0.354753132662,4.83586700793,2872.0,318.030837106659,71.55834250673544,318.41666412353516,170.25,0.22500441516222117
5722,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:25:17,Arcturus,208.0,284.5,0.355214183008,4.83542462003,2881.0,317.901321167434,71.5583263929063,318.25,170.0,0.22509603335438033
5723,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:25:09,Arcturus,208.0,284.6666564941406,0.35562402671599996,4.83503134794,2889.0,318.0213930676731,71.55831183443838,318.25,170.0833282470703,0.22501100049961478
5725,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:24:55,Arcturus,208.0,284.6666564941406,0.356341300976,4.83434303431,2903.0,318.0213930676731,71.5582858262941,318.25,170.0833282470703,0.22501091871849926
5728,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 05:02:00,Procyon,150.4761962890625,300.23809814453125,0.335475362793,4.49789239866,29478.0,370.3970465774533,85.45343347802043,289.48809814453125,177.86904907226562,0.23070765349677635
5729,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 03:02:08,Procyon,72.5,315.5,0.669470138479,4.0346207632499995,36670.0,440.8355702526737,85.28823514037474,250.5,185.5,0.193469494967228
5731,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 12:07:00,Arcturus,188.5,272.5,0.41157333407499996,4.78109330676,3978.0,323.55679563254427,71.5542717237893,308.5,164.0,0.22114903067915093
5737,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 03:36:57,Capella,295.5,179.5,0.613452870614,5.28358938677,34581.0,181.8378398463862,44.633947828697735,362.0,117.5,0.24546017411119603
5738,2019-01-26 13:13:18,Polaris,428.5,55.5,0.782684262638,0.015902160717,2019-01-26 03:06:57,Aldebaran,107.5,288.5,0.264964341373,4.85900717175,36381.0,396.6484589658707,74.10578773245271,268.0,172.0,0.186829889433225
5779,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 13:11:37,Arcturus,260.5,312.5,0.21442619799600002,4.97088593949,85.0,307.0390854598157,71.54989682512249,344.5,184.0,0.23303188490797766
5784,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 13:09:20,Arcturus,257.5,311.5,0.221269071903,4.96422461738,222.0,307.8587338374534,71.55093549401471,343.0,183.5,0.23241483066643465
5786,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 13:09:12,Arcturus,257.5,311.5,0.221669021439,4.9638357157,230.0,307.8587338374534,71.55099416822168,343.0,183.5,0.23241502125452104
5790,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 13:09:05,Arcturus,257.7777709960937,311.4444580078125,0.222019010062,4.963495433409999,237.0,307.6583251936718,71.55104532859507,343.1388854980469,183.47222900390625,0.23256658269706654
5794,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:38:25,Arcturus,222.5,293.5,0.31495199917800004,4.87400824093,2077.0,314.7697571241558,71.55866237317532,325.5,174.5,0.22733652377204136
5796,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:38:16,Arcturus,222.5,293.5,0.315410536138,4.87356902245,2086.0,314.7697571241558,71.55867096728151,325.5,174.5,0.2273365510748746
5798,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:38:05,Arcturus,222.5,293.5,0.315971014663,4.873032161969999,2097.0,314.7697571241558,71.55868109106613,325.5,174.5,0.22733658323738193
5801,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:37:28,Arcturus,221.5,292.5,0.317856617547,4.87122604797,2134.0,314.67125702866474,71.55871207705188,325.0,174.0,0.2274078438328204
5806,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:30:14,Arcturus,214.0,288.5,0.34001336310400004,4.85000053049,2568.0,316.7005683607151,71.55872254741323,321.25,172.0,0.22595072347931305
5810,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:27:56,Arcturus,211.22222900390625,286.4444580078125,0.34707275390500003,4.84323359779,2706.0,317.08827233682615,71.55858957001841,319.8611145019531,170.97222900390625,0.22567403405574551
5812,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:26:56,Arcturus,210.22222900390625,285.5555419921875,0.350144035769,4.840288417,2766.0,317.1288976305097,71.55851124375755,319.3611145019531,170.52777099609375,0.22564487745651973
5813,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:26:49,Arcturus,210.0952453613281,286.0952453613281,0.350502428294,4.83994468808,2773.0,317.6079407572008,71.55850129612676,319.29762268066406,170.79762268066406,0.22530450947015368
5815,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:26:24,Arcturus,209.22222900390625,285.5555419921875,0.351782530291,4.83871686887,2798.0,317.8180190837745,71.55846438799132,318.8611145019531,170.52777099609375,0.22515546662295768
5817,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:25:40,Arcturus,208.5,285.5,0.354035993577,4.83655507642,2842.0,318.27660925679095,71.55839418939769,318.5,170.5,0.22483082987623249
5820,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:25:26,Arcturus,208.3333282470703,285.0,0.354753132662,4.83586700793,2856.0,318.030837106659,71.55837045177216,318.41666412353516,170.25,0.2250045030311743
5822,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:25:17,Arcturus,208.0,284.5,0.355214183008,4.83542462003,2865.0,317.901321167434,71.55835483493406,318.25,170.0,0.22509612282248215
5823,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:25:09,Arcturus,208.0,284.6666564941406,0.35562402671599996,4.83503134794,2873.0,318.0213930676731,71.55834071822582,318.25,170.0833282470703,0.225011091323025
