,Code,Filename,Real_flag
714,09H,20180820_052453.avi,0.0
715,09I,20180820_052503.avi,0.0
716,09J,20180820_052511.avi,0.0
717,09K,20180820_052515.avi,0.0
718,09L,20180820_052518.avi,0.0
719,09M,20180820_052754.avi,0.0
720,09N,20180820_052759.avi,0.0
721,09O,20180820_053942.avi,0.0
722,09P,20180820_053948.avi,0.0
723,09Q,20180820_053954.avi,0.0
724,09R,20180820_055704.avi,0.0
725,09S,20180820_055818.avi,0.0
726,09T,20180820_061416.avi,0.0
727,09U,20180820_061422.avi,0.0
728,09V,20180820_061435.avi,0.0
729,09W,20180820_061503.avi,0.0
730,09X,20180820_061611.avi,0.0
731,09Y,20180820_061735.avi,0.0
732,09Z,20180820_061745.avi,0.0
733,0A0,20180820_062031.avi,0.0
734,0A1,20180820_062035.avi,0.0
735,0A2,20180820_062400.avi,0.0
736,0A3,20180820_062413.avi,0.0
737,0A4,20180820_073641.avi,0.0
738,0A5,20180820_073658.avi,0.0
739,0A6,20180820_073716.avi,0.0
740,0A7,20180820_073731.avi,0.0
741,0A8,20180820_073851.avi,0.0
742,0A9,20180820_074008.avi,0.0
743,0AA,20180820_092219.avi,0.0
744,0AB,20180828_072344.avi,0.0
745,0AC,20180828_072348.avi,0.0
746,0AD,20180828_072355.avi,0.0
747,0AE,20180828_072400.avi,0.0
748,0AF,20180828_072408.avi,0.0
749,0AG,20180828_072418.avi,0.0
750,0AH,20180828_072429.avi,0.0
751,0AI,20180828_072439.avi,0.0
752,0AJ,20180828_072511.avi,0.0
753,0AK,20180828_072516.avi,0.0
754,0AL,20180828_072525.avi,0.0
755,0AM,20180828_073052.avi,0.0
756,0AN,20180828_073059.avi,0.0
757,0AO,20180828_073125.avi,0.0
758,0AP,20180828_073131.avi,0.0
759,0AQ,20180828_073143.avi,0.0
760,0AR,20180828_073150.avi,0.0
761,0AS,20180828_073155.avi,0.0
762,0AT,20180828_073509.avi,0.0
763,0AU,20180828_073602.avi,0.0
764,0AV,20180828_073609.avi,0.0
765,0AW,20180828_073641.avi,0.0
766,0AX,20180828_073652.avi,0.0
767,0AY,20180828_073655.avi,0.0
768,0AZ,20180828_073711.avi,0.0
769,0B0,20180828_073715.avi,0.0
770,0B1,20180828_073720.avi,0.0
771,0B2,20180828_073735.avi,0.0
772,0B3,20180828_073739.avi,0.0
773,0B4,20180828_073756.avi,0.0
774,0B5,20180828_073803.avi,0.0
775,0B6,20180828_073814.avi,0.0
776,0B7,20180828_073823.avi,0.0
777,0B8,20180828_073841.avi,0.0
778,0B9,20180828_073859.avi,0.0
779,0BA,20180828_073917.avi,0.0
780,0BB,20180828_073927.avi,0.0
781,0BC,20180828_073946.avi,0.0
782,0BD,20180828_073954.avi,0.0
783,0BE,20180828_074000.avi,0.0
784,0BF,20180828_074010.avi,0.0
785,0BG,20180828_074019.avi,0.0
786,0BH,20180828_074026.avi,0.0
787,0BI,20180828_074039.avi,0.0
788,0BJ,20180828_074045.avi,0.0
789,0BK,20180828_074100.avi,0.0
790,0BL,20180828_074133.avi,0.0
791,0BM,20180828_074141.avi,0.0
792,0BN,20180828_074149.avi,0.0
793,0BO,20180828_074212.avi,0.0
794,0BP,20180828_074216.avi,0.0
795,0BQ,20180828_074240.avi,0.0
796,0BR,20180828_074256.avi,0.0
797,0BS,20180828_074321.avi,0.0
798,0BT,20180828_074326.avi,0.0
799,0BU,20180828_074336.avi,0.0
800,0BV,20180828_074355.avi,0.0
801,0BW,20180828_074401.avi,0.0
802,0BX,20180828_074410.avi,0.0
803,0BY,20180828_074422.avi,0.0
804,0BZ,20180828_074615.avi,0.0
805,0C0,20180828_074626.avi,0.0
806,0C1,20180828_074720.avi,0.0
807,0C2,20180828_074727.avi,0.0
808,0C3,20180828_074937.avi,0.0
809,0C4,20180828_074950.avi,0.0
810,0C5,20180828_074959.avi,0.0
811,0C6,20180828_075002.avi,0.0
812,0C7,20180828_075008.avi,0.0
813,0C8,20180828_075011.avi,0.0
814,0C9,20180828_075021.avi,0.0
815,0CA,20180828_075027.avi,0.0
816,0CB,20180828_075031.avi,0.0
817,0CC,20180828_075036.avi,0.0
818,0CD,20180828_075041.avi,0.0
819,0CE,20180828_075046.avi,0.0
820,0CF,20180828_075054.avi,0.0
821,0CG,20180828_075117.avi,0.0
822,0CH,20180828_075613.avi,0.0
823,0CI,20180828_075620.avi,0.0
824,0CJ,20180828_075636.avi,0.0
825,0CK,20180828_075643.avi,0.0
826,0CL,20180828_075649.avi,0.0
827,0CM,20180828_080003.avi,0.0
828,0CN,20180828_080038.avi,0.0
829,0CO,20180828_080044.avi,0.0
830,0CP,20180828_080052.avi,0.0
831,0CQ,20180828_080100.avi,0.0
832,0CR,20180828_082129.avi,0.0
833,0CS,20180828_082136.avi,0.0
834,0CT,20180828_082210.avi,0.0
835,0CU,20180828_082213.avi,0.0
836,0CV,20180828_082220.avi,0.0
837,0CW,20180828_082234.avi,0.0
838,0CX,20180828_082302.avi,0.0
839,0CY,20180828_082306.avi,0.0
840,0CZ,20180828_082317.avi,0.0
841,0D0,20180828_082323.avi,0.0
842,0D1,20180828_083121.avi,0.0
843,0D2,20180828_084538.avi,0.0
844,0D3,20180828_084619.avi,0.0
845,0D4,20180828_084624.avi,0.0
846,0D5,20180828_084641.avi,0.0
847,0D6,20180828_084648.avi,0.0
848,0D7,20180828_084653.avi,0.0
849,0D8,20180828_084659.avi,0.0
850,0D9,20180828_084706.avi,0.0
851,0DA,20180828_084724.avi,0.0
852,0DB,20180828_084740.avi,0.0
853,0DC,20180828_084746.avi,0.0
854,0DD,20180828_084752.avi,0.0
855,0DE,20180828_084801.avi,0.0
856,0DF,20180828_084812.avi,0.0
857,0DG,20180828_084817.avi,0.0
858,0DH,20180828_084827.avi,0.0
859,0DI,20180828_084837.avi,0.0
860,0DJ,20180828_084903.avi,0.0
861,0DK,20180828_084909.avi,0.0
862,0DL,20180828_084914.avi,0.0
863,0DM,20180828_084918.avi,0.0
864,0DN,20180828_084923.avi,0.0
865,0DO,20180828_084928.avi,0.0
866,0DP,20180828_084937.avi,0.0
867,0DQ,20180828_084953.avi,0.0
868,0DR,20180828_085004.avi,0.0
869,0DS,20180828_085011.avi,0.0
870,0DT,20180828_085839.avi,0.0
871,0DU,20180828_085846.avi,0.0
872,0DV,20180828_085852.avi,0.0
873,0DW,20180828_085900.avi,0.0
874,0DX,20180828_090528.avi,0.0
875,0DY,20180828_090536.avi,0.0
876,0DZ,20180828_090602.avi,0.0
877,0E0,20180828_090617.avi,0.0
878,0E1,20180828_090621.avi,0.0
879,0E2,20180828_090631.avi,0.0
880,0E3,20180828_090646.avi,0.0
881,0E4,20180828_090706.avi,0.0
882,0E5,20180828_090716.avi,0.0
883,0E6,20180828_090727.avi,0.0
884,0E7,20180828_090736.avi,0.0
885,0E8,20180828_090745.avi,0.0
886,0E9,20180828_090802.avi,0.0
887,0EA,20180828_090815.avi,0.0
888,0EB,20180828_090826.avi,0.0
889,0EC,20180828_090850.avi,0.0
890,0ED,20180828_090908.avi,0.0
891,0EE,20180828_090919.avi,0.0
892,0EF,20180828_090929.avi,0.0
893,0EG,20180828_091016.avi,0.0
894,0EH,20180828_091044.avi,0.0
895,0EI,20180828_091052.avi,0.0
896,0EJ,20180828_091101.avi,0.0
897,0EK,20180828_093213.avi,0.0
898,0EL,20180828_093224.avi,0.0
899,0EM,20180828_093234.avi,0.0
900,0EN,20180828_093241.avi,0.0
901,0EO,20180828_093246.avi,0.0
902,0EP,20180828_093250.avi,0.0
903,0EQ,20180828_093352.avi,0.0
904,0ER,20180828_093358.avi,0.0
905,0ES,20180828_093428.avi,0.0
906,0ET,20180828_093436.avi,0.0
907,0EU,20180828_094239.avi,0.0
908,0EV,20180829_094240.avi,1.0
909,0EW,20180829_110118.avi,1.0
910,0EX,20180921_080335.avi,0.0
911,0EY,20180921_080352.avi,0.0
912,0EZ,20180921_080356.avi,0.0
913,0F0,20180921_080412.avi,0.0
914,0F1,20180921_080724.avi,0.0
915,0F2,20180921_080831.avi,0.0
916,0F3,20180921_080919.avi,0.0
917,0F4,20180921_081713.avi,0.0
918,0F5,20180921_081758.avi,0.0
919,0F6,20180921_081808.avi,0.0
920,0F7,20180921_081912.avi,0.0
921,0F8,20180921_081916.avi,0.0
922,0F9,20180921_081934.avi,0.0
923,0FA,20180921_082025.avi,0.0
924,0FB,20180921_082032.avi,0.0
925,0FC,20180921_082041.avi,0.0
926,0FD,20180921_082057.avi,0.0
927,0FE,20180921_082403.avi,0.0
928,0FF,20180921_083737.avi,0.0
929,0FG,20180921_083749.avi,0.0
930,0FH,20180921_083958.avi,0.0
931,0FI,20180921_084009.avi,0.0
932,0FJ,20180921_084020.avi,0.0
933,0FK,20180921_084950.avi,0.0
934,0FL,20180921_085145.avi,0.0
935,0FM,20180921_090415.avi,0.0
936,0FN,20180921_090421.avi,0.0
937,0FO,20180921_090458.avi,0.0
938,0FP,20180921_090508.avi,0.0
939,0FQ,20180921_090513.avi,0.0
940,0FR,20180921_090556.avi,0.0
941,0FS,20180921_090606.avi,0.0
942,0FT,20180921_090622.avi,0.0
943,0FU,20180921_090648.avi,0.0
944,0FV,20180921_090656.avi,0.0
945,0FW,20180921_090706.avi,0.0
946,0FX,20180921_090710.avi,0.0
947,0FY,20180921_090738.avi,0.0
948,0FZ,20180921_090827.avi,0.0
949,0G0,20180921_091008.avi,0.0
950,0G1,20180921_091102.avi,0.0
951,0G2,20180921_091108.avi,0.0
952,0G3,20180921_091141.avi,0.0
953,0G4,20180921_091224.avi,0.0
954,0G5,20180921_091232.avi,0.0
955,0G6,20180921_091251.avi,0.0
956,0G7,20180921_091310.avi,0.0
957,0G8,20180921_091329.avi,0.0
958,0G9,20180921_091335.avi,0.0
959,0GA,20180921_091839.avi,0.0
960,0GB,20180921_092123.avi,0.0
961,0GC,20180921_112919.avi,0.0
962,0GD,20180923_040002.avi,0.0
963,0GE,20180924_040002.avi,0.0
964,0GF,20180924_110450.avi,0.0
965,0GG,20180925_042821.avi,0.0
966,0GH,20180925_045743.avi,0.0
967,0GI,20180925_101735.avi,0.0
968,0GJ,20180925_101817.avi,0.0
969,0GK,20180925_101925.avi,0.0
970,0GL,20180925_101931.avi,0.0
971,0GM,20180925_102013.avi,0.0
972,0GN,20180925_103651.avi,0.0
973,0GO,20180925_103705.avi,0.0
974,0GP,20180925_103709.avi,0.0
975,0GQ,20180925_104958.avi,0.0
976,0GR,20180925_105005.avi,0.0
977,0GS,20180925_110422.avi,0.0
978,0GT,20180925_110519.avi,0.0
979,0GU,20180925_110523.avi,0.0
980,0GV,20180925_110637.avi,0.0
981,0GW,20180925_110724.avi,0.0
982,0GX,20180925_110729.avi,0.0
983,0GY,20180925_110826.avi,0.0
984,0GZ,20180925_110840.avi,0.0
985,0H0,20180925_110859.avi,0.0
986,0H1,20180925_110913.avi,0.0
987,0H2,20180925_110922.avi,0.0
988,0H3,20180925_110940.avi,0.0
989,0H4,20180925_111228.avi,0.0
990,0H5,20180925_111234.avi,0.0
991,0H6,20180925_111322.avi,0.0
992,0H7,20180925_111442.avi,0.0
993,0H8,20180925_111449.avi,0.0
994,0H9,20180925_111503.avi,0.0
995,0HA,20180925_112245.avi,0.0
996,0HB,20180925_112501.avi,0.0
997,0HC,20180925_112527.avi,0.0
998,0HD,20180925_112538.avi,0.0
999,0HE,20180926_042655.avi,0.0
1000,0HF,20180926_055126.avi,0.0
1001,0HG,20180926_092044.avi,0.0
1002,0HH,20180926_103338.avi,0.0
1003,0HI,20180926_103343.avi,0.0
1004,0HJ,20180927_042918.avi,0.0
1005,0HK,20180927_042922.avi,0.0
1006,0HL,20180927_044012.avi,0.0
1007,0HM,20180927_071916.avi,0.0
1008,0HN,20180927_071920.avi,0.0
1009,0HO,20180927_071932.avi,0.0
1010,0HP,20180927_071959.avi,0.0
1011,0HQ,20180927_072020.avi,0.0
1012,0HR,20180927_072051.avi,0.0
1013,0HS,20180927_072058.avi,0.0
1014,0HT,20180927_072105.avi,0.0
1015,0HU,20180927_072115.avi,0.0
1016,0HV,20180927_072136.avi,0.0
1017,0HW,20180927_072141.avi,0.0
1018,0HX,20180927_072150.avi,0.0
1019,0HY,20180927_072217.avi,0.0
1020,0HZ,20180927_072233.avi,0.0
1021,0I0,20180927_072248.avi,0.0
1022,0I1,20180927_072255.avi,0.0
1023,0I2,20180927_072302.avi,0.0
1024,0I3,20180927_072343.avi,0.0
1025,0I4,20180927_072358.avi,0.0
1026,0I5,20180927_072403.avi,0.0
1027,0I6,20180927_072420.avi,0.0
1028,0I7,20180927_072441.avi,0.0
1029,0I8,20180927_072526.avi,0.0
1030,0I9,20180927_072556.avi,0.0
1031,0IA,20180927_072929.avi,0.0
1032,0IB,20180927_072934.avi,0.0
1033,0IC,20180927_072942.avi,0.0
1034,0ID,20180927_073034.avi,0.0
1035,0IE,20180927_073312.avi,0.0
1036,0IF,20180929_040010.avi,0.0
1037,0IG,20180929_040016.avi,0.0
1038,0IH,20180929_040136.avi,0.0
1039,0II,20180929_040618.avi,0.0
1040,0IJ,20180929_040622.avi,0.0
1041,0IK,20180929_040711.avi,0.0
1042,0IL,20180929_040719.avi,0.0
1043,0IM,20180929_040724.avi,0.0
1044,0IN,20180929_040733.avi,0.0
1045,0IO,20180929_040757.avi,0.0
1046,0IP,20180929_040807.avi,0.0
1047,0IQ,20180929_040814.avi,0.0
1048,0IR,20180929_040817.avi,0.0
1049,0IS,20180929_040822.avi,0.0
1050,0IT,20180929_040930.avi,0.0
1051,0IU,20180929_040935.avi,0.0
1052,0IV,20180929_040945.avi,0.0
1053,0IW,20180929_040953.avi,0.0
1054,0IX,20180929_040957.avi,0.0
1055,0IY,20180929_041004.avi,0.0
1056,0IZ,20180929_041013.avi,0.0
1057,0J0,20180929_041018.avi,0.0
1058,0J1,20180929_041025.avi,0.0
1059,0J2,20180929_041029.avi,0.0
1060,0J3,20180929_041036.avi,0.0
1061,0J4,20180929_041044.avi,0.0
1062,0J5,20180929_041052.avi,0.0
1063,0J6,20180929_041111.avi,0.0
1064,0J7,20180929_041123.avi,0.0
1065,0J8,20180929_041209.avi,0.0
1066,0J9,20180929_041214.avi,0.0
1067,0JA,20180929_041544.avi,0.0
1068,0JB,20180929_041556.avi,0.0
1069,0JC,20180929_041745.avi,0.0
1070,0JD,20180929_041800.avi,0.0
1071,0JE,20180929_041812.avi,0.0
1072,0JF,20180929_042151.avi,0.0
1073,0JG,20180929_042203.avi,0.0
1074,0JH,20180929_042211.avi,0.0
1075,0JI,20180929_042215.avi,0.0
1076,0JJ,20180929_042224.avi,0.0
1077,0JK,20180929_042235.avi,0.0
1078,0JL,20180929_042249.avi,0.0
1079,0JM,20180929_042327.avi,0.0
1080,0JN,20180929_042343.avi,0.0
1081,0JO,20180929_042349.avi,0.0
1082,0JP,20180929_042404.avi,0.0
1083,0JQ,20181014_040004.avi,0.0
1084,0JR,20181014_070203.avi,0.0
1085,0JS,20181016_070824.avi,0.0
1086,0JT,20181018_040028.avi,0.0
1087,0JU,20181018_040033.avi,0.0
1088,0JV,20181018_084658.avi,0.0
1089,0JW,20181018_084703.avi,0.0
0,0KR,20181020_034851.avi,0.0
1,5RV,20190126_131318.avi,0.0
2,0MA,20181023_111047.avi,0.0
0,5SS,20190303_040002.avi,0.0
1,5ST,20190306_040002.avi,0.0
